Miembro,Id,Mateo/Miguel,Estilizado,Prompt imagen ,imagen ,prompt video,video,video orginal,ACEPTADO,Prompt Final,Prompt Imagen Arreglo,Imagen,Prompt Video Arreglo,Video
Laura,180,Mateo,Lego,,,,,,,,,,,
Laura,181,Mateo,Lego,"""Escena LEGO hiperrealista de un interior industrial elegante y futurista, recreada con la misma composición exacta: cámara colocada muy baja, al ras de los escalones superiores, mirando hacia abajo en picado suave por una escalera ancha de mármol gris claro con vetas oscuras y brillo pulido. Perspectiva gran angular, líneas de fuga profundas y sensación de profundidad marcada. En el centro inferior se ve el descanso intermedio rectangular, con otra apertura y más escaleras continuando hacia abajo. A la derecha, sobre los escalones, un pequeño pingüino LEGO de espaldas descendiendo, cuerpo negro, vientre blanco apenas visible de perfil, alas ligeramente abiertas, cabeza girada levemente, caminando hacia abajo. El pingüino debe verse pequeño respecto al entorno. Arquitectura monumental alrededor: enormes columnas verticales color azul hielo/turquesa translúcido hechas de piezas LEGO brillantes, vigas metálicas arqueadas con remaches estilo puente industrial, paredes de bloques de piedra gris claro, una pared lateral de ladrillo marrón rojizo a la derecha. Suelo y superficies reflectantes con destellos de luz blanca. Iluminación fría y cinematográfica, luz natural intensa entrando desde arriba y proyectando reflejos en los escalones. Colores dominantes azul helado, gris mármol y acero. Materiales completamente LEGO visibles: studs, placas, tiles, bricks, piezas translúcidas, ensamblaje realista. Mantener exactamente la orientación horizontal, encuadre centrado, escalera ocupando primer plano, columnas verticales al fondo, pingüino en tercio derecho medio. Calidad ultra detallada, nítida, realista, render 3D premium.""",Imagen_video181.png,,Video_181.mp4,,,,,,,
Laura,182,Mateo,Lego,,,,,,,,,,,
Laura,184,Mateo,Lego,"""Escena de gran almacén industrial interior recreada completamente en estilo LEGO hiperrealista, orientación horizontal 16:9, composición exacta con todos los elementos en la misma posición. Cámara situada detrás de una mujer LEGO a media altura, viendo completamente su espalda mientras camina hacia el fondo. La mujer está centrada ligeramente a la izquierda, avanzando de espaldas con paso natural. Minifigura femenina con cabello corto marrón rizado, sudadera azul claro con capucha, chaleco gris oscuro sin mangas, pantalón gris holgado estilo deportivo en versión LEGO, zapatillas blancas. Su posición y orientación deben mantenerse exactas: de espaldas, caminando recto hacia el centro del almacén. Suelo amplio de baldosas cuadradas beige claro con juntas visibles, ocupando gran parte del primer plano. Nave enorme con paredes altas de hormigón gris azulado. En el lateral izquierdo aparece parcialmente una furgoneta roja oscura estacionada, cortada por el borde del encuadre. Frente a la mujer, un gran panel o caseta rectangular con listones verticales marrón rojizo y estructura metálica gris, colocado en la zona media izquierda. En el centro del fondo hay un remolque o plataforma verde industrial con ruedas. A la derecha del fondo se ven grandes puertas metálicas grises apiladas o paneladas, junto a una gran abertura negra tipo muelle de carga. En la parte superior derecha hay una pasarela o estructura elevada metálica con barandillas y luces lineales. En la zona derecha media del suelo hay áreas rectangulares de césped verde delimitadas, con un cubo negro delante y otro soporte oscuro cercano. Cerca del fondo derecho aparece una pequeña figura humana secundaria con camiseta naranja y pantalón azul. También hay barriles blancos y rojos dispersos cerca del centro. Iluminación blanca industrial desde arriba, reflejos suaves en el suelo, ambiente de nave logística moderna. Materiales LEGO claramente visibles en todo: bricks, plates, tiles, studs, piezas técnicas, ensamblaje realista. Ultra detallado, nítido, render 3D premium, sin mover objetos, sin cambiar posiciones, sin vista frontal de la mujer.""
",Imagen_video184.png,"""Plano fijo cinematográfico manteniendo exactamente la misma estética LEGO hiperrealista, misma composición y orientación horizontal de la imagen base. La cámara permanece totalmente estática en su posición detrás de la mujer LEGO a media altura, sin paneos ni movimientos. La mujer, vista completamente de espaldas, continúa caminando recto hacia el fondo del gran almacén con paso natural y fluido, alejándose progresivamente de la cámara. Sus brazos se balancean suavemente y sus pasos son constantes. Mantener todos los elementos inmóviles y en su sitio exacto: furgoneta roja parcial a la izquierda, panel marrón rojizo delante, remolque verde al fondo, grandes puertas metálicas grises y abertura negra a la derecha, pasarela elevada superior, zonas de césped, cubos negros, barriles dispersos y figura secundaria lejana. Iluminación industrial blanca constante, reflejos suaves en el suelo de baldosas LEGO, sombras realistas. Materiales LEGO claramente visibles: bricks, plates, tiles, studs, piezas técnicas. Movimiento únicamente de la mujer alejándose hacia el fondo, sin deformaciones, sin cambios de escenario, animación fluida, render 3D premium ultra detallado.""",Video_184.mp4,,,,,,,
Laura,186,Mateo,Lego,"""Plano secuencia cinematográfico manteniendo exactamente la misma estética LEGO hiperrealista, composición y orientación horizontal de la imagen base. Cámara totalmente fija y estática, sin mover encuadre. La mujer LEGO comienza bajando las escaleras blancas del lado izquierdo con movimiento natural y fluido, descendiendo peldaño a peldaño mientras se ve de perfil lateral. Al llegar al suelo, se gira suavemente hacia la derecha y continúa caminando en dirección diagonal hacia el fondo derecho, atravesando la plaza frente al canal. Se aleja progresivamente de la cámara manteniendo un paso constante, brazos balanceándose con naturalidad. Mantener todos los elementos inmóviles y en su sitio exacto: gran árbol central con hojas amarillas, canal con barandillas negras, postes blancos, salvavidas rojo y blanco, poste rayado morado, poste rayado rojo al fondo derecho, barril marrón, fachadas claras de las casas, sombras de hojas en el suelo. Iluminación diurna intensa constante, reflejos suaves, ambiente limpio y luminoso. Materiales LEGO claramente visibles: bricks, plates, tiles, studs, piezas curvas. Movimiento únicamente de la mujer siguiendo el recorrido: bajar escaleras, girar y avanzar diagonal al fondo derecha. Animación fluida, sin saltos, sin deformaciones, render 3D premium ultra detallado.""",Imagen_video186.png,"Plano secuencia cinematográfico manteniendo exactamente la misma estética LEGO hiperrealista, composición y orientación horizontal de la imagen base. Cámara totalmente fija y estática, sin mover encuadre. La mujer LEGO comienza bajando las escaleras blancas del lado izquierdo con movimiento natural y fluido, descendiendo peldaño a peldaño mientras se ve de perfil lateral. Al llegar al suelo,la mujer sigue recto. la camara fija ",Video_186.mp4,,,,,,,
Laura,187,Mateo,Lego,"""Escena exterior de calle junto a canal recreada exactamente en estilo LEGO hiperrealista, orientación horizontal 16:9, misma composición y todos los elementos colocados en su sitio exacto. Cámara situada a media altura detrás de una mujer LEGO, centrada ligeramente a la izquierda, viendo completamente su espalda mientras camina alejándose hacia el fondo. La mujer está dando la espalda, postura natural, un pie adelantado en movimiento. Minifigura femenina con cabello marrón hasta los hombros, jersey azul oscuro ajustado de manga larga, pantalón negro ajustado, zapatillas deportivas azul claro. Mantener su posición exacta y orientación de espaldas. Suelo de adoquines gris azulado brillante con reflejos de agua y hojas amarillas caídas dispersas. A la izquierda se ve el canal parcialmente, bordeado por postes blancos y barandillas negras ornamentales. Cerca del borde izquierdo inferior hay un salvavidas rojo y blanco apoyado en el suelo. Más al fondo izquierdo aparece una escalera inclinada ascendente con laterales rosados y barandilla decorativa blanca, cruzando en diagonal hacia la izquierda. Toda la avenida está alineada con grandes árboles de tronco oscuro y copas frondosas de hojas amarillas y doradas de otoño, formando un techo vegetal sobre la calle. Al fondo se ven más árboles y profundidad urbana luminosa. En el lateral derecho hay fachadas de edificios claros en beige y blanco con ventanas oscuras, detalles de ladrillo visto, balcones blancos y tuberías exteriores. En primer plano derecho sobresale una estructura negra rectangular fijada a la pared. Cerca del fondo derecho hay un contenedor gris claro y pequeños sacos u objetos redondeados en el suelo. Iluminación diurna intensa y soleada, sombras suaves de ramas y hojas proyectadas sobre el pavimento. Todo construido con materiales LEGO visibles: bricks, plates, tiles, studs, piezas curvas y ensamblaje realista. Ultra detallado, nítido, render 3D premium, sin inventar objetos, sin mover nada, composición exacta.""
",Imagen_video187.png,"""Plano fijo cinematográfico manteniendo exactamente la misma estética LEGO hiperrealista, misma composición y orientación horizontal de la imagen base. Cámara completamente estática colocada detrás de la mujer LEGO a media altura, sin mover encuadre ni perspectiva. La mujer, vista totalmente de espaldas, continúa caminando recto hacia el fondo por la calle adoquinada, alejándose progresivamente de la cámara con movimiento natural y fluido. Sus brazos se balancean suavemente y sus pasos son constantes. Mantener todos los elementos inmóviles y en su sitio exacto: canal a la izquierda con postes blancos y barandillas negras, salvavidas rojo y blanco en el suelo, escalera inclinada con laterales rosados al fondo izquierdo, árboles de hojas amarillas formando techo vegetal, fachadas claras a la derecha con balcones y ventanas, estructura negra en primer plano derecho, contenedor gris y pequeños objetos del fondo. Iluminación diurna intensa constante, reflejos suaves en el pavimento mojado, sombras realistas de hojas y ramas. Materiales LEGO claramente visibles: bricks, plates, tiles, studs, piezas curvas. Movimiento únicamente de la mujer avanzando hacia el fondo, sin giros, sin cambios de escenario, sin deformaciones, animación fluida, render 3D premium ultra detallado.""",Video_187.mp4,,,,,,,
Laura,188,Mateo,Lego,"""Escena exacta recreada en estilo LEGO hiperrealista, orientación horizontal 16:9, cámara fija a media altura mirando por una calle estrecha entre edificios. La mujer LEGO está en el centro-derecha del encuadre, completamente de espaldas, caminando hacia el fondo por la acera. Mantener exactamente su orientación: espalda visible, alejándose de cámara. Minifigura femenina con cabello marrón hasta los hombros, jersey azul oscuro de manga larga, pantalón negro ajustado, zapatillas azul claro con suela blanca. Su posición es ligeramente a la derecha del centro, cerca de la pared verde. A la izquierda del encuadre hay una fachada de ladrillo marrón rojizo con esquinas y molduras blancas. En esa pared hay una ventana rectangular con marco marrón, barrotes negros verticales y cortinas blancas interiores. Debajo de la ventana, en primer plano, hay un contenedor gris claro grande de basura apoyado contra la pared. Más abajo, cerca de la esquina inferior central izquierda, hay una bolsa de basura negra en el suelo. En la esquina inferior derecha aparece una forma blanca desenfocada en primer plano. A la derecha del encuadre hay una fachada lisa color verde pálido ocupando gran parte de la imagen. En esa pared hay una puerta o persiana oscura rectangular en la zona media, con marco gris claro. A su lado y más a la derecha hay una ventana estrecha vertical con marco blanco y barrotes negros. En el extremo derecho se ve parte de otra fachada beige clara con una ventana rectangular con marco marrón y barrotes negros. En primer plano derecho sobresale una barra o pasamanos negro en diagonal entrando desde la esquina inferior derecha. El suelo es de baldosas o adoquines gris azulado, ligeramente mojado, con reflejos suaves. Al fondo se abre una plaza o calle más ancha y luminosa. En esa zona del fondo hay charcos reflectantes y un árbol con tronco oscuro y abundantes hojas amarillas de otoño. También se ven más fachadas claras al fondo. Desde la pared izquierda hacia la derecha cruza una cuerda de tender con una pequeña prenda blanca y roja colgada, situada en la zona media superior del callejón. Iluminación diurna muy intensa, soleada, con sombras suaves y reflejos brillantes en el pavimento mojado. Todo construido con materiales LEGO visibles y realistas: bricks, plates, tiles, studs, piezas curvas y ensamblaje LEGO. Mantener exactamente la composición, posiciones y orientación de todos los elementos, sin inventar objetos, sin mover nada, sin vista frontal de la mujer, ultra detallado, nítido, render 3D premium.""",Imagen_video188.png,,Video_188.mp4,,,,,,,
Laura,190,Mateo,Lego,"""Escena exterior urbana recreada exactamente en estilo LEGO hiperrealista, orientación horizontal 16:9, misma composición y todos los elementos colocados en su sitio exacto. Cámara fija a nivel de calle mirando por una calle estrecha y luminosa con profundidad hacia el fondo. En primer plano izquierdo ocupa gran parte de la imagen una fachada de ladrillo marrón rojizo vista en perspectiva, con varias ventanas verticales estrechas alineadas, marcos blancos gruesos y barrotes negros. Junto a esa pared, en el suelo y muy visible en primer plano, hay un gran barril de madera marrón oscuro con aros negros metálicos, colocado cerca del centro-izquierda. El suelo es de adoquines gris azulado mojados, con charcos y reflejos brillantes de edificios y árboles. La calle conduce visualmente hacia el fondo central. En la zona lejana del fondo hay una mujer LEGO pequeña, completamente de espaldas, caminando alejándose por la calle. Mantener exactamente su orientación: espalda visible, figura pequeña y distante. Minifigura femenina con cabello marrón hasta los hombros, jersey azul oscuro, pantalón negro ajustado, zapatillas azul claro. En el lateral derecho hay una fachada beige clara iluminada por el sol. Tiene una ventana rectangular con marco marrón y barrotes negros en la zona media, y más a la derecha una puerta o escaparate oscuro con toldo rayado rojo y blanco. En la parte superior derecha entra en el encuadre un gran árbol con tronco gris texturizado y abundantes hojas amarillas de otoño extendiéndose sobre la calle. Su sombra cae sobre la fachada y el suelo. Al fondo se ven más edificios claros en tonos crema y rosa suave, con ventanas altas y algunos arcos superiores, creando profundidad urbana. Iluminación diurna intensa y soleada, ambiente limpio después de la lluvia, reflejos suaves en el pavimento. Todo construido con materiales LEGO claramente visibles y realistas: bricks, plates, tiles, studs, piezas curvas y ensamblaje LEGO. Mantener exactamente la composición, posiciones y orientación de todos los elementos, sin inventar objetos, sin mover nada, sin acercar a la mujer, ultra detallado, nítido, render 3D premium.""",Imagen_video190.png,"""Plano fijo cinematográfico manteniendo exactamente la misma estética LEGO hiperrealista, misma composición y orientación horizontal de la imagen base. Cámara completamente estática a nivel de calle, sin mover encuadre ni perspectiva. La mujer LEGO pequeña del fondo, vista totalmente de espaldas, continúa caminando lentamente recto hacia el fondo de la calle, alejándose progresivamente de la cámara con movimiento suave y natural. Sus brazos se balancean levemente y sus pasos son constantes. Mantener todos los elementos inmóviles y en su sitio exacto: fachada de ladrillo marrón con ventanas y marcos blancos a la izquierda, gran barril de madera en primer plano, suelo mojado con charcos y reflejos, fachada beige a la derecha con ventana y toldo rayado rojo y blanco, gran árbol con hojas amarillas en la parte superior derecha y edificios claros del fondo. Iluminación diurna intensa constante, sombras suaves, reflejos realistas en el pavimento húmedo. Materiales LEGO claramente visibles: bricks, plates, tiles, studs, piezas curvas. Movimiento únicamente de la mujer avanzando lentamente hacia el fondo, sin giros, sin cambios de escenario, sin deformaciones, animación fluida, render 3D premium ultra detallado.""",Video_190.mp4,,,,,,,
Laura,191,Mateo,Lego,"""Vista aérea elevada de un barrio de canales europeo recreada exactamente en estilo LEGO hiperrealista, orientación horizontal 16:9, misma composición y todos los elementos colocados en su sitio exacto. Cámara fija desde un punto alto mirando en diagonal hacia abajo sobre edificios y canales. En el lado izquierdo domina en primer plano una gran fachada blanca de edificio con tejado de tejas naranjas inclinadas. En esa fachada hay dos ventanas visibles con contraventanas verdes oscuras y toldos rayados verde y blanco. En la parte inferior izquierda se ve un arco de puerta oscuro. Mantener este edificio grande ocupando gran parte del lado izquierdo del encuadre.En el centro inferior cruza un pequeño puente curvo sobre el canal, con laterales rosados y barandillas negras ornamentales. Debajo del puente hay agua verdosa del canal. A la izquierda del puente, junto al canal, aparece una escalera blanca que baja al nivel del agua. El canal continúa hacia el fondo entre edificios. A lo largo del canal hay postes venecianos rayados blanco y rojo, barandillas negras y muros bajos rojizos con pilares claros.En el lado derecho hay varios edificios altos alineados, en tonos verde oliva, beige y marrón rosado, todos con tejados naranjas de teja. Las fachadas tienen muchas ventanas estrechas verticales con marcos blancos decorativos y algunas puertas oscuras en planta baja. Mantener exactamente su posición y perspectiva. En el fondo se ven más edificios claros con muchas ventanas verdes oscuras, creando profundidad urbana.Hay una única persona LEGO pequeña y lejana situada detrás de las verjas en la zona central del fondo, sobre el paseo junto al canal. La figura está parcialmente visible entre postes y barandillas, caminando hacia la derecha, dirigiéndose detrás del edificio. Mantenerla muy pequeña y distante. Minifigura humana de espaldas o tres cuartos traseros, alejándose lateralmente hacia la derecha.Iluminación diurna intensa y soleada, sombras suaves, reflejos brillantes en el agua y pavimento. Todo construido con materiales LEGO claramente visibles y realistas: bricks, plates, tiles, studs, piezas curvas y ensamblaje LEGO. Mantener exactamente la composición, posiciones y orientación de todos los elementos, sin inventar objetos, sin mover nada, ultra detallado, nítido, render 3D premium.""",Imagen_video191.png,"""Plano fijo cinematográfico manteniendo exactamente la misma estética LEGO hiperrealista, misma composición y orientación horizontal de la imagen base. Cámara ESTATICA. El personaje que se ve sigue caminando hacia donde mira hasta que desaparece detras del edificio""",Video_191.mp4,,,,,,,
Laura,id 192(video 194),Mateo,Lego,"""Escena exterior recreada exactamente en estilo LEGO hiperrealista, orientación horizontal 16:9, misma composición y todos los elementos colocados en su sitio exacto. Cámara fija a nivel de suelo mirando una plaza ajardinada frente a un edificio moderno. Elemento principal e importante en primer plano derecho: una gran estatua LEGO de piedra blanca/beige estilo clásico, figura humana con túnica larga y pliegues marcados, cabello largo ondulado, rostro serio mirando ligeramente hacia abajo, una mano apoyada sobre el pecho y la otra extendida hacia delante con la palma abierta. La estatua ocupa gran parte del lado derecho y debe mantenerse dominante en la escena. En el lado izquierdo medio hay un tigre LEGO pequeño caminando de espaldas. Mantener exactamente su orientación: dando la espalda a la cámara, cuerpo dirigido hacia el fondo derecha, cabeza girada ligeramente hacia el fondo derecho. Cola visible, rayas negras y pelaje naranja con partes blancas. El tigre está sobre una zona pavimentada gris. El suelo combina pavimento gris y áreas de tierra clara con hierba alta y salvaje alrededor de la estatua y el árbol. En el centro superior hay un árbol con tronco marrón texturizado y ramas extendidas hacia la parte superior derecha, con hojas verdes colgando dentro del encuadre. Detrás de la escena aparece un edificio moderno grande en tonos blanco, gris y beige, con muchas ventanas cuadradas repetidas en la parte alta y ventanales horizontales oscuros en la planta baja. Frente al edificio hay escalones largos y bajos recorriendo horizontalmente el fondo. Iluminación diurna intensa y soleada, sombras suaves proyectadas en el suelo, ambiente limpio y silencioso. Todo construido con materiales LEGO claramente visibles y realistas: bricks, plates, tiles, studs, piezas curvas y ensamblaje LEGO. Mantener exactamente la composición, posiciones y orientación de todos los elementos, sin inventar objetos, sin mover nada, ultra detallado, nítido, render 3D premium.""
",Imagen_video194.png,"""Plano fijo cinematográfico manteniendo exactamente la misma estética LEGO hiperrealista, misma composición y orientación horizontal de la imagen base. Cámara completamente estática a nivel de suelo, sin mover encuadre ni perspectiva. La gran estatua LEGO clásica del primer plano derecho permanece totalmente inmóvil y dominante en la escena. El árbol, la hierba, el edificio moderno del fondo, las ventanas y los escalones permanecen en su sitio exacto sin ningún movimiento. El único elemento que se mueve es el tigre LEGO situado en el lado izquierdo medio. El tigre, visto de espaldas, continúa caminando lentamente hacia el fondo derecha, alejándose progresivamente de la cámara con movimiento natural y fluido. Sus patas avanzan de forma constante, la cola se balancea suavemente y la cabeza mantiene una ligera orientación hacia el fondo. Mantener al tigre pequeño dentro del plano mientras avanza. Iluminación diurna intensa constante, sombras suaves realistas sobre el pavimento y la hierba. Materiales LEGO claramente visibles: bricks, plates, tiles, studs, piezas curvas. Sin movimiento de cámara, sin mover otros objetos, sin deformaciones, animación fluida, render 3D premium ultra detallado.""",Video_194.mp4,,,,,,,
Wilson,id 192 (video 196),Mateo,Anime,"Escena exterior urbana de día, toma desde ángulo bajo a nivel del suelo entre 
hierbas silvestres altas en primer plano nítido, sendero de concreto hacia un 
edificio modernista con fachada de ventanas cuadriculadas ocupando todo el fondo 
superior sin cielo visible, poste de farol desgastado centrado que ocluye 
parcialmente un tigre de pelaje naranja y negro ubicado justo detrás del poste 
en el centro del encuadre, el tigre semi-oculto camina lentamente hacia la 
izquierda, árbol con corteza rugosa a la derecha, luz solar intensa de mediodía 
con sombras fuertes, paleta desaturada cálida con verdes amarillentos y grises 
de concreto, estilo arte de fondo anime, ilustración estilo Studio Ghibli, 
atmósfera melancólica y silenciosa, bokeh suave en fondo,
cielo completamente bloqueado por el edificio --niji 6 --style scenic --ar 16:9",https://drive.google.com/file/d/16Jyn9k8Q0pOvurV2IWegh8X7Maj2p03E/view?usp=drive_link,"El tigre avanza unos pasos lentamente, luego se dirige hacia el edificio alejandose de la escena,  el tigre baja por unas escaleras(no visible) a un sotano hasta no verse en la escena",https://drive.google.com/file/d/1mTZbV2O9iYX6-Jv62t9GMKXezkNPT8HO/view?usp=drive_link,https://drive.google.com/file/d/1RSLwXi6-c1gX_SNsSYHI96701Ecu41uC/view?usp=drive_link,,,,,,
Wilson,id 192 (video 197),Mateo,Lego,"Plano general cenital ligeramente inclinado de un canal veneciano, edificio 
de fachada rosada con ventanas de arco y balcones blancos ocupando todo el 
lado izquierdo del encuadre, calle empedrada de piedra azul grisácea que 
corre paralela al canal, puente arqueado de mármol rosado y blanco en el 
tercio inferior derecho con escalones visibles, canal de agua turquesa 
tranquila ocupando el tercio derecho sin cielo visible, una figura pequeña de una mujer 
 en la calle: camina de espaldas a la camara y ubicada en la parte inferior izquierda 
 de la escena, faroles negros de hierro 
forjado alineados al borde del canal, grúas metálicas parcialmente visibles 
al extremo derecho, toda la escena reconstruida con bloques y piezas LEGO 
físicas reales, minifiguras LEGO para los personajes, texturas plásticas con 
brillo suave característico, iluminación de estudio limpia y uniforme, 
fotografía oficial de set LEGO Architecture, paleta de colores salmón, 
blanco, gris azulado y turquesa en piezas plásticas, atmósfera urbana 
serena y detallada --niji 6 --style default --ar 16:9",https://drive.google.com/file/d/1_dVy33T_kAMnkAXHfJwI5us2lFJY2fNx/view?usp=drive_link,La mujer camina lentamente hacia su frente,https://drive.google.com/file/d/1o27vh_tLv6HmjaUGZzTqTQeuaYhyyPzg/view?usp=drive_link,https://drive.google.com/file/d/14N0yX5EhgEVRYQXVsOFZqHTI41JMmcII/view?usp=drive_link,,,,,,
Wilson,id 192 (video 198),Mateo,Ciberpunk,"Plano general frontal a nivel de calle de una plaza veneciana amplia con 
suelo de baldosas blancas, figura femenina de cabello rojizo en primer plano 
derecho moviéndose hacia la derecha saliendo del encuadre, vistiendo suéter 
negro y pantalón gris con zapatillas azules, parcialmente desenfocada por 
profundidad de campo, dos árboles de tronco oscuro con follaje amarillo 
vibrante dominando el centro del encuadre, figura masculina sentada en banca 
roja al fondo centro izquierda en perfil izquierdo mirando hacia la izquierda 
en dirección al canal y el puente, bancas orientadas lateralmente con asiento 
apuntando hacia la izquierda, fila de bancas rojas alineadas en perspectiva 
hacia el fondo, bolardos de hierro negro cortos y robustos alineados entre 
las bancas y el borde del canal, escalones amplios de mármol blanco con 
bordes redondeados en el extremo izquierdo que forman una elevación o 
plataforma que sube desde el nivel de la plaza hacia arriba, puente arqueado 
con barandal de hierro forjado negro ornamental al fondo izquierdo, faroles 
de poste verde oscuro alineados en la plaza, edificios venecianos de fachada 
blanca y salmón flanqueando ambos lados, franja de cielo azul pálido en el 
tercio superior, reinterpretado en estética cyberpunk nocturna, follaje de 
los árboles iluminado con neones amarillo eléctrico y verde ácido, suelo 
reflectante mojado con reflejos de luces magenta y cian, niebla cyberpunk 
muy sutil solo en zonas altas entre edificios sin humo en primer plano ni 
en la plaza, fachadas venecianas con pantallas holográficas y letreros de 
neón superpuestos, iluminación dramática contrastada, paleta dominante en 
cian profundo magenta y negro con destellos amarillos, tensión urbana 
futurista --niji 6 --style expressive --ar 16:9",https://drive.google.com/file/d/1bMFALNvzHvmpkWW2A5qhFsLm4KxITAOI/view?usp=drive_link,La mujer camina rapidamente hacia la derecha de la escena hasta no verse,https://drive.google.com/file/d/19QmSYcIARac6dD38ePv5zUhhT3bhlyb5/view?usp=drive_link,https://drive.google.com/file/d/12INMT3KbURtwb58Gf9PIk-FX5S_9udgJ/view?usp=drive_link,,,,,,
Wilson,id 192 (video 200),Mateo,Anime,"Vista cenital inclinada de calle veneciana junto a canal, cámara ubicada 
en el lado izquierdo enfocando hacia la derecha, figura masculina de 
espaldas caminando hacia el fondo vistiendo suéter negro pantalón gris 
y zapatillas azules, árbol de tronco oscuro con copa naranja dorada otoñal 
plantado en medio de la acera bloqueando el paso obligando al sujeto a 
rodearlo por uno de sus lados, el árbol NO está a la derecha ni a la 
izquierda del sujeto sino plantado en su misma vía de circulación directa, 
inmediatamente a la izquierda del sujeto esquina de edificio veneciano 
terracota donde la fachada principal gira hacia una calle secundaria, 
más edificios venecianos terracota con ventanas de arco persianas oscuras 
y molduras blancas continuando en perspectiva hacia el fondo izquierdo, 
hojas doradas caídas sobre el adoquín gris, farol verde oscuro ornamental 
plantado en la acera junto al árbol, papelera verde oscuro al pie del farol, 
farol verde oscuro cortado por el borde izquierdo del encuadre, acera 
completamente recta sin curvas ni quiebres extendiéndose en línea recta 
hacia el fondo en perspectiva, barandal blanco bajo al borde del canal 
derecho, bolardos blancos y azules alineados al borde del canal, salvavidas 
rojo y blanco en el suelo inferior derecho, canal recto sin curvas paralelo 
a la acera con agua turquesa tranquila ocupando todo el lado derecho, la 
calle y el canal corren perfectamente paralelos en línea recta hacia el 
punto de fuga al fondo, dos puentes arqueados completamente visibles 
alineados en perspectiva recta uno detrás del otro al fondo derecho, 
primer puente rosado salmón con barandal de hierro negro, segundo puente 
más pequeño visible directamente detrás del primero, ilustración anime 
fondo estilo Makoto Shinkai, cel-shading limpio, contraste cálido naranja 
follaje con azul frío canal, atmósfera otoñal serena, luz de tarde dorada, 
sin elementos adicionales no descritos 
--niji 6 --style scenic --ar 16:9",https://drive.google.com/file/d/1R9DnsEeTwCQFEU_N0OyRfOuhDii9-B7-/view?usp=drive_link,La cámara es fija y estatica. El hombre camina rodeando al arbol y sigue su camino a su frente,https://drive.google.com/file/d/1d9hY0drMizgZxTAyKyOMQtcMG8cLjA_1/view?usp=drive_link,https://drive.google.com/file/d/1mn5Qi2NFU1qKNSBEOBXw3yfEm1CRiaDq/view?usp=drive_link,,,,,,
Wilson,id 192 (video 203),Mateo,Lego,"Plano general frontal a nivel de suelo de interior de biblioteca moderna 
estilo industrial, suelo de concreto pulido blanco grisáceo liso ocupando 
todo el tercio inferior del encuadre, figura masculina de espaldas a la 
cámara en el centro del encuadre caminando hacia el fondo vistiendo 
sudadera gris y pantalón gris oscuro con zapatillas azules, a la derecha 
del sujeto pasadizo lateral visible por donde se puede circular, mostrador 
blanco bajo a media altura detrás del sujeto separando la zona de entrada 
de la zona de estanterías, pared del fondo azul gris oscuro con múltiples 
estanterías de madera oscura rojiza cargadas de libros de colores variados, 
planta tropical grande de hojas anchas en maceta de mimbre en el tercio 
izquierdo medio, único tabique o mampara gris oscura a la izquierda de 
la planta que no llega al techo dejando visible el techo continuo por 
encima con cuadro decorativo negro colgado en su superficie mostrando 
un ícono de lazo cortado parcialmente por el borde izquierdo del encuadre, 
mesa de madera oscura con silla negra junto a la planta, proyector blanco 
colgado del techo al centro, tuberías y ductos de ventilación visibles 
en el techo gris azulado, tres lámparas colgantes industriales de metal 
blanco descendiendo del techo en fila central, 
pared de ladrillo azul marino oscuro texturizado en el lado derecho con cuadro negro rectangular colgado 
en su superficie mostrando números 123456 en blanco de gran tamaño que 
termina y da paso a la abertura del espacio interior sin continuar hacia 
el fondo,  lámparas de riel doradas en fila adheridas a la pared derecha 
ubicadas arriba del cuadro que muestra los números 123456,
sin ventanas ni luz natural visible, toda la escena reconstruida 
con bloques y piezas LEGO físicas reales, minifigura LEGO para el personaje, 
texturas plásticas con brillo suave, iluminación de estudio limpia y 
uniforme, fotografía oficial de set LEGO Architecture interior, paleta 
en azul marino gris blanco y toques cálidos de madera rojiza, atmósfera 
urbana moderna y detallada, sin elementos adicionales no descritos 
--niji 6 --style default --ar 16:9",https://drive.google.com/file/d/1eUCzEW7a7orwLzgA1hqfO9gLspUrBdyE/view?usp=drive_link,"La cámara es fija y estatica. La persona de pie camina defrente, luego gira y corre a su derecha para ingresar al pasadizo y salir de la escena rapidamente",https://drive.google.com/file/d/1bxqvkzD3LBXsWDSH8u3O__miaZRJYpb3/view?usp=drivesdk,https://drive.google.com/file/d/1PdEkJjt0rd56RYhxfTcXWoTr0APs38L2/view?usp=drive_link,,,,,,
